MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
1959,Wild 7,6.21,"Action, Police, Drama, Shounen",Unknown,ワイルド７,OVA,2,"Dec 17, 1994 to Feb 21, 1995",Unknown,"Fuji TV, Tokuma Shoten","Enoki Films, Urban Vision",Pierrot Plus,Manga,55 min. per ep.,R - 17+ (violence & profanity),7299.0,9071,1834,0,83,624,36,60,1031,13.0,32.0,75.0,106.0,107.0,80.0,44.0,21.0,7.0,8.0
1960,Sore Ike! Anpanman,6.38,"Comedy, Kids, Fantasy",Unknown,それいけ！アンパンマン,TV,Unknown,"Oct 3, 1988 to ?",Fall 1988,Sotsu,Unknown,TMS Entertainment,Picture book,24 min.,PG - Children,6522.0,8580,2241,17,553,2,294,696,696,82.0,57.0,80.0,163.0,163.0,118.0,29.0,19.0,16.0,31.0
1961,Arashi no Yoru ni,7.7,"Adventure, Comedy, Drama, Fantasy",Unknown,あらしのよるに,Movie,1,"Dec 10, 2005",Unknown,"Shogakukan-Shueisha Productions, Mainichi Broadcasting System, TBS, Toho, SEDIC International, Hakuhodo DY Music & Pictures, Mainichi Shimbun",Unknown,Group TAC,Book,1 hr. 47 min.,G - All Ages,1016.0,3706,19505,196,330,12075,209,228,6663,1345.0,1537.0,2368.0,2203.0,969.0,449.0,111.0,58.0,28.0,25.0
1962,Chikyuu Bouei Kazoku,6.57,"Action, Sci-Fi, Comedy, Drama",The Daichis:Earth's Defense Family,地球防衛家族,TV,13,"Jan 9, 2001 to Mar 29, 2001",Winter 2001,Bandai Visual,Unknown,Group TAC,Original,23 min. per ep.,PG-13 - Teens 13 or older,5517.0,9527,1517,8,77,509,59,103,769,20.0,37.0,63.0,105.0,90.0,48.0,19.0,7.0,9.0,7.0
1964,Sakura Taisen: Ecole de Paris,6.44,"Action, Adventure, Game, Harem, Mecha, Sci-Fi",Sakura Wars:School of Paris,サクラ大戦 エコール・ド・巴里,OVA,3,"Mar 19, 2003 to Aug 20, 2003",Unknown,"Sega, Imagine",Funimation,Radix,Game,25 min. per ep.,PG-13 - Teens 13 or older,6233.0,7608,3271,2,91,1604,77,86,1413,61.0,48.0,143.0,304.0,258.0,161.0,65.0,16.0,17.0,6.0
1965,Sola,7.22,"Drama, Romance, Slice of Life, Supernatural",Unknown,sola,TV,13,"Apr 7, 2007 to Jun 30, 2007",Spring 2007,Lantis,Bandai Entertainment,Nomad,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2697.0,1519,90680,432,3160,53005,3044,3083,28388,2952.0,5425.0,10253.0,11958.0,6510.0,3274.0,1258.0,506.0,252.0,183.0
1966,Ankoku Shinwa,4.21,"Demons, Fantasy, Horror, Mystery, Psychological, Supernatural",Unknown,暗黒神話,OVA,2,"Jan 26, 1990 to Feb 23, 1990",Unknown,Daiei,Manga Entertainment,Ajia-Do,Manga,50 min. per ep.,R+ - Mild Nudity,10992.0,8547,2255,2,75,1022,42,93,1023,16.0,15.0,43.0,58.0,100.0,111.0,86.0,106.0,137.0,168.0
1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,7.16,"Military, Sci-Fi, Space, Drama, Mecha",Mobile Suit Zeta Gundam:A New Translation - Heir to the Stars,機動戦士Zガンダム -星を継ぐ者-,Movie,1,"May 28, 2005",Unknown,Sotsu,"Nozomi Entertainment, Bandai Entertainment",Sunrise,Original,1 hr. 34 min.,PG-13 - Teens 13 or older,2947.0,4881,10064,6,163,6783,119,140,2859,297.0,543.0,1157.0,1535.0,723.0,319.0,149.0,37.0,18.0,15.0
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,7.06,"Military, Sci-Fi, Space, Drama, Romance, Mecha",Mobile Suit Zeta Gundam:A New Translation II - Lovers,機動戦士ＺガンダムⅡ‐恋人たち‐,Movie,1,"Oct 29, 2005",Unknown,Sotsu,"Nozomi Entertainment, Bandai Entertainment",Sunrise,Original,1 hr. 37 min.,PG-13 - Teens 13 or older,3403.0,5097,9058,1,143,6105,105,124,2581,266.0,476.0,941.0,1354.0,707.0,294.0,167.0,64.0,21.0,16.0
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,7.15,"Military, Sci-Fi, Space, Drama, Mecha",Mobile Suit Zeta Gundam:A New Translation III - Love Is the Pulse of the Stars,機動戦士ZガンダムⅢ-星の鼓動は愛-,Movie,1,"Mar 4, 2006",Unknown,Sotsu,"Nozomi Entertainment, Bandai Entertainment",Sunrise,Original,1 hr. 40 min.,PG-13 - Teens 13 or older,3005.0,5122,8942,6,132,5926,108,123,2653,313.0,509.0,1029.0,1204.0,560.0,288.0,149.0,58.0,38.0,18.0
1972,Meitantei Holmes,7.37,"Action, Adventure, Mystery, Comedy, Police",Sherlock Hound,名探偵ホームズ,TV,26,"Nov 6, 1984 to May 21, 1985",Fall 1984,Unknown,"Discotek Media, Geneon Entertainment USA","Gallop, TMS Entertainment",Novel,25 min. per ep.,G - All Ages,2044.0,5224,8553,55,551,3607,562,416,3417,266.0,382.0,780.0,891.0,447.0,191.0,47.0,24.0,9.0,13.0
1973,X Densha de Ikou,5.77,"Mystery, Dementia, Supernatural",Unknown,X電車で行こう,OVA,1,"Nov 6, 1987",Unknown,Unknown,Unknown,Madhouse,Novel,50 min.,R - 17+ (violence & profanity),8930.0,8158,2608,10,59,1310,31,63,1145,29.0,27.0,100.0,213.0,219.0,173.0,115.0,54.0,35.0,32.0
1974,Glass no Kamen (2005),8.09,"Drama, Shoujo",Glass Mask,ガラスの仮面 (2005),TV,51,"Apr 6, 2005 to Mar 29, 2006",Spring 2005,"TMS Entertainment, MediaNet",Sentai Filmworks,Tokyo Movie Shinsha,Manga,25 min. per ep.,G - All Ages,424.0,2921,31029,484,1655,12162,1438,1289,14485,1759.0,2446.0,2879.0,1935.0,768.0,374.0,156.0,60.0,31.0,48.0
1975,Mutekiou Tri-Zenon,6.15,"Mecha, Sci-Fi",Invincible King Tri-Zenon,無敵王トライゼノン,TV,22,"Oct 14, 2000 to Mar 17, 2001",Fall 2000,Unknown,Unknown,E&G Films,Unknown,25 min. per ep.,G - All Ages,7583.0,10439,1010,0,57,224,50,106,573,3.0,11.0,11.0,43.0,44.0,29.0,18.0,10.0,5.0,7.0
1977,Hijikata Toshizou: Shiro no Kiseki,6.2,"Action, Historical, Drama, Samurai",Unknown,土方歳三　白の軌跡,OVA,1,"Jan 12, 2004",Unknown,"Imagica, Beyond C.",Unknown,Studio 4°C,Unknown,32 min.,PG-13 - Teens 13 or older,7332.0,7984,2789,7,60,1379,44,36,1270,27.0,39.0,134.0,252.0,261.0,176.0,70.0,31.0,15.0,11.0
1978,Onkyo Seimeitai Noiseman,6.52,"Action, Fantasy, Sci-Fi",Noiseman Sound Insect,音響生命体ノイズマン,Movie,1,"Nov 22, 1997",Unknown,Bandai Visual,Unknown,Studio 4°C,Original,15 min.,G - All Ages,5792.0,5303,8218,17,127,5268,75,53,2695,152.0,284.0,613.0,1092.0,857.0,494.0,233.0,94.0,62.0,40.0
1979,Tobira wo Akete (1995),6.03,"Dementia, Fantasy",Unknown,トビラを開けて,OVA,1,1995,Unknown,Unknown,Unknown,Studio 4°C,Unknown,11 min.,G - All Ages,8082.0,7477,3445,2,66,2343,27,43,966,39.0,50.0,177.0,413.0,488.0,332.0,139.0,51.0,31.0,25.0
1980,Trava: Fist Planet,6.56,"Action, Comedy, Mecha, Sci-Fi, Space",Unknown,TRAVA FIST PLANET,OVA,4,"Mar 2, 2002 to Jul 3, 2002",Unknown,Unknown,Unknown,Madhouse,Original,13 min. per ep.,PG-13 - Teens 13 or older,5569.0,4367,13305,34,334,7066,210,185,5510,206.0,346.0,939.0,1656.0,1223.0,665.0,285.0,151.0,72.0,54.0
1981,Twilight Q,6.34,"Sci-Fi, Mystery, Psychological",Unknown,トワイライトQ,OVA,2,"Feb 28, 1987 to Aug 28, 1987",Unknown,Unknown,Unknown,"Ajia-Do, Studio Deen",Original,30 min. per ep.,PG-13 - Teens 13 or older,6691.0,6021,5978,6,151,2754,94,87,2892,57.0,88.0,316.0,652.0,540.0,318.0,128.0,56.0,32.0,21.0
1982,Osu,5.28,Slice of Life,Male,おす,Movie,1,"Nov 5, 1962",Unknown,Unknown,Unknown,Mushi Production,Original,3 min.,PG-13 - Teens 13 or older,10163.0,7886,2927,1,28,2482,18,44,355,45.0,41.0,93.0,269.0,428.0,367.0,214.0,149.0,116.0,84.0
1983,Black Jack: Futari no Kuroi Isha,7.22,Drama,Black Jack:The Two Doctors of Darkness,ブラック・ジャック ふたりの黒い医者,Movie,1,"Dec 17, 2005",Unknown,"SKY Perfect Well Think, Nippon Television Network",Unknown,Tezuka Productions,Unknown,1 hr. 37 min.,PG-13 - Teens 13 or older,2669.0,7029,4091,7,85,2348,76,74,1508,126.0,189.0,381.0,516.0,264.0,99.0,23.0,14.0,2.0,7.0
1984,Memory,6.09,Mystery,Unknown,めもりい,Movie,1,"Sep 21, 1964",Unknown,Mushi Production,Unknown,Unknown,Original,5 min.,PG-13 - Teens 13 or older,7863.0,8265,2504,1,36,2038,16,51,363,44.0,64.0,163.0,361.0,332.0,256.0,105.0,58.0,39.0,29.0
1985,UFO Robo Grendizer,7.53,"Mecha, Sci-Fi, Shounen",Unknown,UFOロボ グレンダイザー,TV,74,"Oct 5, 1975 to Feb 27, 1977",Fall 1975,"Fuji TV, Dynamic Planning",Unknown,Toei Animation,Manga,25 min. per ep.,PG-13 - Teens 13 or older,1478.0,5214,8535,112,361,5335,345,487,2007,694.0,482.0,962.0,1105.0,533.0,281.0,78.0,37.0,18.0,22.0
1986,Wakusei Robo Danguard Ace,6.33,"Mecha, Military, Sci-Fi, Shounen, Space",Dangard Ace,惑星ロボ ダンガードA[エース],TV,56,"Mar 6, 1977 to Mar 26, 1978",Spring 1977,Unknown,Unknown,Toei Animation,Original,25 min. per ep.,PG-13 - Teens 13 or older,6717.0,10029,1206,0,73,334,56,108,635,14.0,7.0,32.0,77.0,51.0,36.0,14.0,8.0,10.0,5.0
1988,Himawari!!,6.47,"Comedy, Romance",Himawari Too!!,ひまわりっ！！,TV,13,"Jan 7, 2007 to Apr 1, 2007",Winter 2007,"Starchild Records, Tohokushinsha Film Corporation",Maiden Japan,Arms,Original,25 min. per ep.,PG-13 - Teens 13 or older,6073.0,4940,9824,4,437,4651,445,407,3884,137.0,163.0,433.0,957.0,853.0,463.0,160.0,76.0,37.0,18.0
1989,Shizuku,5.69,Comedy,The Drop,しずく,Movie,1,"Oct 1, 1965",Unknown,Unknown,Unknown,Mushi Production,Original,4 min.,PG - Children,9185.0,8597,2200,0,32,1779,21,52,316,29.0,28.0,97.0,235.0,325.0,311.0,130.0,60.0,40.0,31.0
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,6.06,"Fantasy, Magic, Comedy",Unknown,魔法学園ルナ!　青い竜の秘密,Movie,1,"Mar 15, 1997",Unknown,Unknown,Unknown,J.C.Staff,Game,10 min.,G - All Ages,8000.0,10227,1106,3,26,669,20,32,359,16.0,23.0,47.0,109.0,132.0,87.0,32.0,28.0,11.0,5.0
1991,Juusou Kikou Dancougar Nova,5.99,Mecha,Unknown,獣装機攻ダンクーガノヴァ,TV,12,"Feb 15, 2007 to May 3, 2007",Winter 2007,Unknown,Unknown,Production Reed,Original,25 min. per ep.,R+ - Mild Nudity,8258.0,6540,4877,7,234,2121,201,308,2013,56.0,52.0,173.0,387.0,459.0,310.0,166.0,70.0,46.0,29.0
1992,Chou Kousoku Gran Doll,5.53,"Action, Comedy, Mecha, School",Hyper Speed GranDoll,超光速グランドール,OVA,3,"Aug 23, 1997 to Dec 18, 1997",Unknown,"Bandai Visual, Zero-G Room",Unknown,Unknown,Unknown,29 min. per ep.,R+ - Mild Nudity,9592.0,9373,1616,2,69,782,42,71,652,15.0,20.0,38.0,72.0,128.0,137.0,79.0,43.0,26.0,16.0
1993,Hanoka Recap,4.46,Sci-Fi,Unknown,HANOKA～葉ノ香～,Special,1,2006,Unknown,RAMS,Unknown,Unknown,Unknown,10 min.,PG-13 - Teens 13 or older,10919.0,11120,750,0,16,530,21,36,147,9.0,Unknown,12.0,22.0,36.0,73.0,53.0,48.0,52.0,94.0
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,6.18,"Adventure, Comedy, Fantasy, Game, Sci-Fi",.hack//Legend of the Twilight Offline Meeting Special,.hack//黄昏の腕輪伝説 オフラインで会いましょう,Special,1,"Oct 24, 2003",Unknown,Bee Train,Unknown,Unknown,Manga,20 min.,PG - Children,7425.0,4745,10861,14,176,6742,166,183,3594,231.0,222.0,480.0,974.0,999.0,737.0,310.0,158.0,95.0,66.0
1995,Lingerie Senshi Papillon Rose,4.71,"Ecchi, Magic, Sci-Fi, Parody",Papillon Rose OVA,ランジェリー戦士パピヨンローゼ,OVA,1,"Apr 25, 2003",Unknown,Unknown,Maiden Japan,Studio Kelmadick,Unknown,25 min.,R+ - Mild Nudity,10836.0,5831,6523,6,236,3764,112,156,2255,109.0,71.0,137.0,289.0,429.0,483.0,426.0,335.0,315.0,278.0
1996,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,6.72,"Comedy, Fantasy, Shoujo, Supernatural",Unknown,かわいい かわいい 大冒険,Special,1,"Nov 1, 2002",Unknown,Nihon Ad Systems,VIZ Media,Studio Deen,Manga,10 min.,G - All Ages,4795.0,5145,8830,32,122,6206,98,102,2302,334.0,389.0,617.0,1026.0,899.0,526.0,199.0,96.0,44.0,27.0
1998,Amazing Nuts!,6.58,"Adventure, Police, Romance, Music, Sci-Fi",Unknown,Amazing Nuts!,Music,4,"Dec 20, 2006",Unknown,Unknown,Discotek Media,Studio 4°C,Original,10 min. per ep.,G - All Ages,5469.0,5301,8244,12,177,5362,154,148,2403,193.0,325.0,615.0,1105.0,891.0,528.0,236.0,97.0,51.0,34.0
1999,Sakura Taisen: Sumire,6.43,"Adventure, Drama, Mecha, Sci-Fi, Shounen",Sakura Wars:~Su~Mi~Re~,『サクラ大戦』～神崎すみれ引退記念～「す・み・れ」,OVA,1,"Dec 18, 2002",Unknown,"Sega, Imagine",Funimation,Radix,Game,30 min.,PG-13 - Teens 13 or older,6262.0,8226,2556,2,67,1335,56,55,1043,48.0,39.0,118.0,251.0,220.0,121.0,49.0,28.0,13.0,3.0
2000,Roujin Z,7.05,"Comedy, Drama, Mecha, Sci-Fi",Roujin Z,老人Ｚ,Movie,1,"Sep 14, 1991",Unknown,"Aniplex, TV Asahi, Kadokawa Shoten, Movic, Sony Music Entertainment, Tokyo Theatres",Central Park Media,APPP,Original,1 hr. 19 min.,PG-13 - Teens 13 or older,3438.0,3388,23334,38,654,10389,274,126,11891,322.0,732.0,1991.0,2872.0,1460.0,578.0,196.0,84.0,28.0,20.0
2001,Tengen Toppa Gurren Lagann,8.66,"Action, Adventure, Comedy, Mecha, Sci-Fi",Gurren Lagann,天元突破グレンラガン,TV,27,"Apr 1, 2007 to Sep 30, 2007",Spring 2007,"TV Tokyo, Aniplex, Dentsu, Konami, Half H.P Studio, Bandai","ADV Films, Bandai Entertainment, Aniplex of America",Gainax,Original,24 min. per ep.,PG-13 - Teens 13 or older,52.0,46,1213765,67916,70769,805570,56386,42030,239010,222328.0,195507.0,149742.0,76985.0,28213.0,13538.0,5750.0,2375.0,1350.0,2049.0
2002,Heroic Age,7.56,"Action, Mecha, Military, Sci-Fi, Space",Heroic Age,ヒロイック・エイジ,TV,26,"Apr 2, 2007 to Oct 1, 2007",Spring 2007,Starchild Records,Funimation,Xebec,Original,23 min. per ep.,PG-13 - Teens 13 or older,1388.0,1439,96249,658,5418,51277,4717,5153,29684,4200.0,6559.0,11427.0,10764.0,5096.0,2581.0,1007.0,363.0,158.0,115.0
2003,Tokyo Vice,5.38,"Action, Sci-Fi, Mystery, Mecha",The Tokyo Project,トウキョウ・バイス,OVA,1,"Jun 25, 1988",Unknown,Unknown,Media Blasters,J.C.Staff,Original,53 min.,PG-13 - Teens 13 or older,9975.0,9505,1536,1,53,781,30,47,625,10.0,6.0,28.0,82.0,142.0,178.0,78.0,57.0,23.0,14.0
2004,Hanada Shounen-shi,8.01,"Comedy, Drama, Seinen, Slice of Life, Supernatural",Unknown,花田少年史,TV,25,"Oct 2, 2002 to Mar 26, 2003",Fall 2002,"VAP, Nippon Television Network",Unknown,Madhouse,Manga,25 min. per ep.,R - 17+ (violence & profanity),525.0,4602,11746,115,527,3917,501,504,6297,559.0,834.0,1019.0,589.0,252.0,120.0,59.0,30.0,21.0,29.0
2006,Yu☆Gi☆Oh! (Movie),6.91,"Game, Adventure, Comedy, Fantasy, Shounen",Unknown,遊☆戯☆王,Movie,1,"Mar 6, 1999",Unknown,Unknown,Unknown,Toei Animation,Manga,30 min.,PG - Children,3981.0,2437,43429,166,509,37601,309,345,4665,2080.0,2098.0,4239.0,7339.0,4993.0,2635.0,928.0,373.0,178.0,89.0
2007,Dousou Kai Again,5.73,Hentai,Unknown,同窓会again,OVA,2,"Jul 25, 2002 to Dec 20, 2002",Unknown,NuTech Digital,Unknown,Arms,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,8973,1895,4,130,947,97,104,617,37.0,33.0,51.0,102.0,116.0,157.0,70.0,30.0,21.0,32.0
2008,Yawara!: Sore Yuke Koshinuke Kids!!,6.26,"Slice of Life, Comedy, Sports, Martial Arts",Unknown,YAWARA！ それゆけ腰ぬけキッズ！！,Movie,1,"Aug 1, 1992",Unknown,Unknown,Unknown,Madhouse,Manga,1 hr.,PG-13 - Teens 13 or older,7071.0,9343,1644,0,53,753,35,51,752,21.0,17.0,64.0,145.0,143.0,79.0,29.0,16.0,9.0,6.0
2009,Yawara!: Zutto Kimi no Koto ga...,7.24,"Action, Slice of Life, Comedy, Sports, Drama, Martial Arts",Unknown,YAWARA! Special ずっと君のことが…。,Special,1,"Jul 19, 1996",Unknown,Unknown,Unknown,Madhouse,Manga,1 hr. 30 min.,PG-13 - Teens 13 or older,2617.0,8880,1960,3,60,1030,38,54,778,79.0,106.0,184.0,200.0,104.0,54.0,16.0,10.0,5.0,4.0
2010,Taiho Shichau zo in America,6.56,"Action, Comedy, Police, Shounen",You're Under Arrest:No Mercy!!,逮捕しちゃうぞ イン アメリカ,Special,1,"Mar 29, 2002",Unknown,"TBS, Kodansha",Unknown,Studio Deen,Manga,23 min.,PG-13 - Teens 13 or older,5593.0,7074,4029,2,94,2322,84,62,1467,83.0,102.0,230.0,443.0,362.0,212.0,74.0,40.0,21.0,7.0
2011,Taiho Shichau zo Special,7.06,"Action, Comedy, Police, Shounen",You're Under Arrest Mini Specials,逮捕しちゃうぞ Special,TV,20,"Mar 30, 1999 to Apr 30, 1999",Spring 1999,TBS,AnimEigo,Studio Deen,Manga,8 min. per ep.,PG-13 - Teens 13 or older,3393.0,6485,4988,3,176,2735,131,98,1848,100.0,174.0,424.0,613.0,306.0,148.0,40.0,18.0,9.0,7.0
2012,Jigoku Sensei Nube,7.55,"Adventure, Comedy, Horror, Romance, School, Shounen, Supernatural",Unknown,地獄先生ぬ～べ～,TV,49,"Apr 13, 1996 to Jun 21, 1997",Spring 1996,TV Asahi,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1430.0,4134,15317,108,984,5828,1017,814,6674,438.0,750.0,1402.0,1465.0,616.0,251.0,63.0,39.0,17.0,19.0
2013,Taiho Shichau zo The Movie,7.38,"Action, Comedy, Drama, Police, Shounen",You're Under Arrest The Movie,逮捕しちゃうぞ　the MOVIE,Movie,1,"Apr 29, 1999",Unknown,"Bandai Visual, Victor Entertainment, TBS",ADV Films,Studio Deen,Manga,1 hr. 29 min.,PG-13 - Teens 13 or older,1975.0,5759,6742,12,168,4167,109,75,2223,194.0,389.0,808.0,971.0,384.0,154.0,38.0,15.0,2.0,6.0
2014,Taiho Shichau zo: Second Season,7.41,"Action, Comedy, Police, Shounen",You're Under Arrest:Fast & Furious,逮捕しちゃうぞ SECOND SEASON,TV,26,"Apr 7, 2001 to Sep 29, 2001",Spring 2001,Kodansha,Sentai Filmworks,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1884.0,5257,8412,9,306,4778,273,197,2858,205.0,430.0,997.0,1078.0,437.0,162.0,38.0,13.0,7.0,7.0
2015,Wind: A Breath of Heart,6.11,"Comedy, School",Unknown,Wind -a breath of heart-,OVA,1,"Dec 27, 2002",Unknown,Audio Tanaka,Unknown,Ajia-Do,Visual novel,16 min.,PG-13 - Teens 13 or older,7765.0,8646,2160,0,59,1189,48,45,819,24.0,36.0,82.0,175.0,182.0,124.0,55.0,28.0,21.0,10.0
2016,Mermaid Forest OVA,6.78,"Mystery, Horror, Drama, Fantasy",Unknown,人魚の森,OVA,1,"Aug 16, 1991",Unknown,OB Planning,Unknown,Studio Pierrot,Manga,55 min.,R - 17+ (violence & profanity),4542.0,6071,5883,6,102,3608,86,71,2016,117.0,189.0,492.0,751.0,555.0,259.0,104.0,26.0,12.0,20.0
2017,Mermaid's Scar,6.82,"Drama, Fantasy, Horror, Mystery",Mermaid's Scar,人魚の傷,OVA,1,"Sep 24, 1993",Unknown,Unknown,Unknown,Madhouse,Manga,45 min.,R - 17+ (violence & profanity),4377.0,5904,6291,7,122,3524,96,60,2489,129.0,189.0,510.0,770.0,465.0,265.0,94.0,34.0,21.0,17.0
2018,Warau Hyouteki,6.24,"Horror, Mystery",Laughing Target,笑う標的,OVA,1,"Mar 21, 1987",Unknown,Unknown,Central Park Media,Studio Pierrot,Manga,50 min.,R - 17+ (violence & profanity),7174.0,7307,3686,2,79,2069,44,42,1452,39.0,67.0,174.0,441.0,440.0,279.0,88.0,44.0,22.0,15.0
2019,DNA Sights 999.9,6.07,"Action, Adventure, Drama, Sci-Fi",Unknown,火聖旅団[ファイアーフォース]ダナサイト９９９．９[フォーナイン],OVA,1,"Dec 18, 1998",Unknown,Unknown,Urban Vision,Madhouse,Manga,48 min.,PG-13 - Teens 13 or older,7919.0,8466,2329,2,79,961,57,52,1180,22.0,25.0,58.0,158.0,208.0,123.0,46.0,42.0,4.0,4.0
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,7.24,"Adventure, Comedy, Historical, Fantasy, Shounen",Unknown,ワンピース 年末特別企画！麦わらのルフィ親分捕物帖,Special,1,"Dec 18, 2005",Unknown,Unknown,Unknown,Toei Animation,Manga,42 min.,PG-13 - Teens 13 or older,2612.0,3217,25919,30,317,20821,273,214,4294,1487.0,1343.0,2717.0,4024.0,2185.0,1023.0,300.0,136.0,55.0,52.0
2021,Youkou no Ken,6.12,"Adventure, Comedy, Hentai",Samurai XXX,妖香の剣,OVA,2,"May 28, 2004 to Jul 23, 2004",Unknown,"Green Bunny, Kitty Media",Media Blasters,Unknown,Original,30 min. per ep.,Rx - Hentai,Unknown,8046,2724,10,169,1463,103,120,869,94.0,61.0,110.0,180.0,184.0,161.0,84.0,47.0,33.0,27.0
2022,Fight!!,5.06,"Action, Fantasy, Supernatural",Unknown,FIGHT!!,OVA,1,"Jun 18, 1993",Unknown,Unknown,Media Blasters,J.C.Staff,Unknown,30 min.,PG-13 - Teens 13 or older,10531.0,10323,1063,2,43,544,24,27,425,10.0,6.0,11.0,45.0,63.0,105.0,58.0,60.0,33.0,12.0
2023,Bakuen Campus Guardress,6.09,"Action, Comedy, Supernatural, School, Shounen",Unknown,爆炎CAMPUSガードレス,OVA,4,"May 27, 1994 to Nov 25, 1994",Unknown,Shueisha,Unknown,Production I.G,Original,30 min. per ep.,R - 17+ (violence & profanity),7835.0,8181,2597,7,108,1131,90,95,1173,32.0,43.0,94.0,191.0,210.0,133.0,92.0,44.0,14.0,10.0
2024,Yoshimune,5.98,"Comedy, Historical",Unknown,吉宗,TV,24,"Apr 6, 2006 to Sep 14, 2006",Spring 2006,Ginga Ya,Unknown,Unknown,Unknown,24 min. per ep.,PG - Children,8318.0,11709,595,0,57,133,52,122,231,6.0,4.0,12.0,35.0,24.0,33.0,16.0,9.0,5.0,6.0
2025,Darker than Black: Kuro no Keiyakusha,8.12,"Action, Sci-Fi, Mystery, Super Power",Darker than Black,Darker than BLACK -黒の契約者-,TV,25,"Apr 6, 2007 to Sep 28, 2007",Spring 2007,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, Myrica Music",Funimation,Bones,Original,24 min. per ep.,R - 17+ (violence & profanity),389.0,113,759790,16381,38961,455508,32581,22137,210603,50582.0,95397.0,120846.0,70541.0,23359.0,9421.0,2999.0,951.0,431.0,471.0
2026,Hayate no Gotoku!,7.58,"Action, Harem, Comedy, Parody, Romance, Shounen",Hayate the Combat Butler,ハヤテのごとく！,TV,52,"Apr 1, 2007 to Mar 30, 2008",Spring 2007,"TV Tokyo, Shogakukan-Shueisha Productions, Studio Tulip","Bandai Entertainment, Sentai Filmworks",SynergySP,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1333.0,766,193788,1698,14784,96585,16044,15367,51008,7625.0,13299.0,24316.0,23073.0,10365.0,5206.0,1719.0,654.0,263.0,209.0
2027,Wind: A Breath of Heart Specials,6.24,"Comedy, Romance, School",Unknown,Wind -a breath of heart-,Special,4,"Dec 10, 2004",Unknown,Rondo Robe,Unknown,Unknown,Unknown,12 min. per ep.,PG-13 - Teens 13 or older,7175.0,9121,1777,0,51,1028,44,40,614,24.0,32.0,84.0,187.0,158.0,103.0,44.0,20.0,19.0,9.0
2028,Zettai Muteki Raijin-Oh (1992),6.44,"Sci-Fi, Mecha, Shounen",Unknown,絶対無敵ライジンオー (1992),OVA,4,"Sep 30, 1992 to Feb 24, 1993",Unknown,Toshiba EMI,Unknown,Sunrise,Original,29 min. per ep.,G - All Ages,6258.0,12212,484,1,22,195,13,47,207,13.0,10.0,17.0,31.0,25.0,14.0,5.0,6.0,5.0,4.0
2029,Sirius no Densetsu,6.73,"Drama, Fantasy, Romance",The Sea Prince and the Fire Child,シリウスの伝説,Movie,1,"Jul 18, 1981",Unknown,Unknown,Discotek Media,Sanrio,Book,1 hr. 48 min.,PG-13 - Teens 13 or older,4741.0,7033,4091,15,102,1837,69,75,2008,97.0,106.0,252.0,401.0,285.0,152.0,75.0,22.0,12.0,9.0
2030,El Cazador de la Bruja,7.24,"Adventure, Drama, Mystery",El Cazador de la Bruja,エル・カザド,TV,26,"Apr 3, 2007 to Sep 25, 2007",Spring 2007,Victor Entertainment,Funimation,Bee Train,Original,24 min. per ep.,PG-13 - Teens 13 or older,2597.0,2382,45263,239,2278,18197,2894,2867,19027,1090.0,1926.0,3888.0,4464.0,2502.0,1379.0,569.0,210.0,88.0,79.0
2031,Shining Tears X Wind,6.52,"Action, Adventure, Fantasy, Magic",Shining Tears X Wind,シャイニング・ティアーズ・クロス・ウィンド,TV,13,"Apr 7, 2007 to Jun 30, 2007",Spring 2007,Sega,Discotek Media,Studio Deen,Game,24 min. per ep.,PG-13 - Teens 13 or older,5776.0,2928,30910,74,1446,14829,1214,1983,11438,615.0,887.0,1779.0,3021.0,2309.0,1538.0,828.0,414.0,280.0,166.0
2032,Wellber no Monogatari: Sisters of Wellber,6.68,"Action, Adventure, Comedy, Drama, Fantasy, Historical",Unknown,ウエルベールの物語 Sisters of Wellber,TV,13,"Apr 4, 2007 to Jun 27, 2007",Spring 2007,"Production I.G, Nagoya Broadcasting Network",Unknown,Trans Arts,Original,24 min. per ep.,PG-13 - Teens 13 or older,5023.0,5385,7883,7,414,2884,383,574,3628,87.0,178.0,407.0,724.0,478.0,314.0,135.0,44.0,29.0,11.0
